id_a,id_b,similarity
"충돌_어선_수현호,_어선_제306한일호_충돌사건",충돌_중앙해심_제2022-001호(낚시어선_금성피싱호.어선_수진호_충돌사건)_공_733ef807,0.758
인명사상_어선_209대청호_선원사망사건,충돌_어선_신성호_선원사망사건,0.7506
인명사상_어선_제101부창호_선원사망사건,충돌_어선_신성호_선원사망사건,0.7079
인명사상_어선_제609천금호_선원부상사건,충돌_어선_신성호_선원사망사건,0.7049
"충돌_낚시어선_나라2호,_무등록선박_충돌사건",충돌_어선_영복호-어선_성운호_충돌사건,0.7098
충돌_낚시어선_나라2호_무등록_선박_충돌사건,충돌_어선_영복호-어선_성운호_충돌사건,0.7098
"충돌_급수선_대명11호,_어선_대진호_충돌사건",충돌_어선_영복호-어선_성운호_충돌사건,0.7211
충돌_어선_영복호-어선_성운호_충돌사건,"충돌_어선_제600만성호,_어선_재경호_충돌사건",0.7128
충돌_어선_영신호_모터보트_바다여행_충돌사건,"충돌_어선_제307풍성호,_컨테이너운반선_에스아이티씨_얀타이_충돌사건",0.7342
좌초_어선_해성호_좌초사건,충돌_어선_영신호_모터보트_바다여행_충돌사건,0.7346
충돌_석유제품운반선_만수호_기타선_제1오복호_충돌사건,충돌_어선_영신호_모터보트_바다여행_충돌사건,0.7334
접촉_낚시어선_모하비호_거가대교_교각접촉사건,충돌_어선_영신호_모터보트_바다여행_충돌사건,0.7401
충돌_어선_영용호-어선_제2한경호_충돌사건,충돌_어선_제211은진호.어선_제88부영호_충돌사건,0.7854
충돌_어선_영용호-어선_제2한경호_충돌사건,"충돌_어선_제600만성호,_어선_재경호_충돌사건",0.7902
충돌_어선_삼운호.어선_제3일광호_충돌사건,충돌_어선_영용호-어선_제2한경호_충돌사건,0.7794
충돌_어선_영용호-어선_제2한경호_충돌사건,충돌_어선_제5정민호_어선_제710태양호_충돌사건,0.7766
충돌_어선_영주호ㆍ어선_일진2호_충돌사건,충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.7789
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,충돌_어선_영주호ㆍ어선_일진2호_충돌사건,0.7577
접촉_기타선_강남티-3호_양식장접촉사건,충돌_어선_영진호&어선_정윤호_충돌사건,0.7213
인명사상_어선_광정15호_선원사망사건,충돌_어선_영진호&어선_정윤호_충돌사건,0.7354
충돌_어선_영진호&어선_정윤호_충돌사건,충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.7195
충돌_어선_영진호&어선_정윤호_충돌사건,행방불명_어선_대금호_선원실종사건,0.7225
인명사상_예인선_전남912호의_피예인부선_6001고려호_선원사망사건,충돌_어선_영진호_어선_금수호_충돌사건,0.7104
충돌_어선_영진호_어선_금수호_충돌사건,"충돌_어선_제22성영호,_어선_포레나호_충돌사건",0.7682
접촉_어선_광영호_방파제_접촉사건,충돌_어선_영진호_어선_금수호_충돌사건,0.6973
좌초_어선_방주호_좌초사건,충돌_어선_영진호_어선_금수호_충돌사건,0.6962
충돌_어선_용성호·어선_범일호_충돌사건,충돌_어선_제7이성호-어선_골든_크라운_충돌사건,0.7716
좌초_어선_제2019덕성호_좌초사건,충돌_어선_용성호·어선_범일호_충돌사건,0.7587
충돌_어선_용성호·어선_범일호_충돌사건,충돌_어선_제2013현진호_어선_용성호_충돌사건,0.7536
충돌_어선_원진호_어선_아라호_충돌사건,충돌_예인선_77신정호의_피예인부선_케이제이-3001호_낚시어선_은빛호_충돌ᄉ_6691206a,0.79
충돌_어선_203원창호_어선_제3광림호_충돌사건,충돌_어선_원진호_어선_아라호_충돌사건,0.7512
충돌_어선_원진호_어선_아라호_충돌사건,충돌_어선_유정호-모터보트_우리호_충돌사건,0.7454
충돌_낚시어선_베스트2호_어선_어양호_충돌사건,충돌_어선_원진호_어선_아라호_충돌사건,0.7441
충돌_어선_유정호-모터보트_우리호_충돌사건,충돌_일반화물선_포세이돈_어선_형통호_충돌사건,0.7844
충돌_어선_유정호-모터보트_우리호_충돌사건,"충돌_어선_제708우리호,_어선_제909민성호_충돌사건",0.7794
충돌_어선_203원창호_어선_제3광림호_충돌사건,충돌_어선_유정호-모터보트_우리호_충돌사건,0.7745
충돌_어선_삼운호.어선_제3일광호_충돌사건,"충돌_어선_유조호,어선_하늬호_충돌사건",0.7824
"충돌_어선_유조호,어선_하늬호_충돌사건",충돌_어선_제69해동호&산적화물선_오션레전드_충돌사건,0.7476
"충돌_어선_유조호,어선_하늬호_충돌사건",침몰_예인선_제66동원호_침몰사건,0.7441
좌초_어선_창원호_좌초사건,"충돌_어선_유조호,어선_하늬호_충돌사건",0.7379
"충돌_석유제품운반선_13대양,_어선_제207윤경호_충돌사건","충돌_어선_윤성호,_산적화물선_제이씨_루비_충돌사건",0.7334
"충돌_어선_윤성호,_산적화물선_제이씨_루비_충돌사건","충돌_어선_제902금성호,_일반화물선_순신_충돌사건",0.7542
충돌_어선_용성호·어선_범일호_충돌사건,"충돌_어선_윤성호,_산적화물선_제이씨_루비_충돌사건",0.7376
"충돌_어선_성광호,_어선_충남호_충돌사건",충돌_어선_윤용3호_좌초사건,0.7039
충돌_어선_윤용3호_좌초사건,충돌_어업지도선_무궁화14호·어선_대광호_충돌사건,0.6957
충돌_어선_윤용3호_좌초사건,침몰_어선_유동호·어선_유동2호_침몰사건,0.69
충돌_어선_윤용3호_좌초사건,충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.6741
충돌_어선_윤정호.어선_영남호_충돌사건,충돌_예인선_울산109호의_피예인부선_울산6003호·어선_1신창호_충돌사건,0.7885
충돌_어선_윤정호.어선_영남호_충돌사건,"충돌_어선_제3대광호,_어선_영창호_충돌사건",0.7811
"충돌_어선_은성호,_어선_이화호_충돌사건","충돌_어선_제108연창호,_모터보트_야호_충돌사건",0.7826
"충돌_어선_은성호,_어선_이화호_충돌사건","충돌_어선_제102동해호,_모터보트_청양호_충돌사건",0.7808
"충돌_어선_은성호,_어선_이화호_충돌사건","충돌_어선_제902금성호,_일반화물선_순신_충돌사건",0.7641
"충돌_어선_일성호,_어선_복성2호_충돌사건",충돌_어선_제2019하람호-어선_수광호_충돌사건,0.7477
"충돌_어선_세영7호,_낚시어선_팀슈프림호_충돌사건","충돌_어선_일성호,_어선_복성2호_충돌사건",0.7536
"충돌_어선_일성호,_어선_복성2호_충돌사건",충돌_어선_제153혜승호_일반화물선_헹유_충돌사건,0.7497
충돌_어선_장광호_선원사망사건,충돌_어선_제2정훈호_선원부상사건,0.7426
인명사상_어선_유정호_선원부상사건,충돌_어선_장광호_선원사망사건,0.7342
인명사상_어선_성복호_선원사망사건,충돌_어선_장광호_선원사망사건,0.7244
인명사상_어선_광일호_선원부상사건,충돌_어선_장광호_선원사망사건,0.7094
충돌_어선_삼운호.어선_제3일광호_충돌사건,"충돌_어선_정원호,_어선_제109신광호_충돌사건",0.7533
충돌_어선_103매일호-산적화물선_만다린차이나_충돌사건,"충돌_어선_정원호,_어선_제109신광호_충돌사건",0.7471
좌초_어선_제5해창호_좌초사건,"충돌_어선_정원호,_어선_제109신광호_충돌사건",0.7382
좌초_어선_제26남성호_좌초사건,"충돌_어선_정원호,_어선_제109신광호_충돌사건",0.7309
"충돌_낚시어선_500형빈호,_모터보트_킹스마린호_충돌사건",충돌_어선_제101형성호_일반화물선_트레져오션_충돌사건,0.7424
충돌_어선_광영호_좌초사건,충돌_어선_제101형성호_일반화물선_트레져오션_충돌사건,0.7408
충돌_어선_제101형성호_일반화물선_트레져오션_충돌사건,충돌_유선_충무공거북선_낚시어선_올레호_충돌사건,0.7645
충돌_어선_제101형성호_일반화물선_트레져오션_충돌사건,충돌_컨테이너선_스카이챌린지_어선_제101성창호_충돌사건,0.7785
"충돌_어선_제102동해호,_모터보트_청양호_충돌사건","충돌_어선_제108연창호,_모터보트_야호_충돌사건",0.7935
충돌_어선_제102영화호_어선_광영호_충돌사건,충돌_컨테이너선_스카이챌린지_어선_제101성창호_충돌사건,0.7744
충돌_어선_제102영화호_어선_광영호_충돌사건,충돌_어선_제102일광호_일반화물선_헬렌_충돌사건,0.7377
충돌_어선_제102영화호_어선_광영호_충돌사건,충돌_어선_제1구진호_액화석유가스운반선_위닝로드_충돌사건,0.7258
인명사상_어선_제286혜승호_선원사망사건,충돌_어선_제102영화호_어선_광영호_충돌사건,0.7107
충돌_어선_제102일광호_일반화물선_헬렌_충돌사건,충돌_컨테이너선_스카이챌린지_어선_제101성창호_충돌사건,0.7479
충돌_어선_제102일광호_일반화물선_헬렌_충돌사건,충돌_어선_제103유성호_어선_제207만어호_충돌사건,0.7457
충돌_어선_제102일광호_일반화물선_헬렌_충돌사건,충돌_어선_제76대창호.어선_제2대부호_충돌사건,0.7375
충돌_어선_제103금진호_유조선_에스엠화이트훼일1_충돌사건,충돌_예인선_광진월드7호_피예인부선_광진8001호와_크루즈_여객선_퀀텀_오_3de313c0,0.7692
충돌_어선_제103금진호_유조선_에스엠화이트훼일1_충돌사건,충돌_일반화물선_광양7호_어선_해동호_충돌사건,0.8013
접촉_낚시어선_세진호_등부표접촉사건,충돌_어선_제103금진호_유조선_에스엠화이트훼일1_충돌사건,0.7675
충돌_어선_제103금진호_유조선_에스엠화이트훼일1_충돌사건,충돌_어선_제307한창호_어선_제203무영호_충돌사건,0.7642
좌초_어선_제105신광호_좌초사건,충돌_어선_제103유성호_어선_제207만어호_충돌사건,0.7238
인명사상_원양어선_슐에스테701호_선원사망사건,충돌_어선_제103유성호_어선_제207만어호_충돌사건,0.7282
"충돌_낚시어선_시온호,_어선_97흥성호_충돌사건",충돌_어선_제103청해호&낚시어선_뉴피닉스호_충돌사건,0.7631
충돌_어선_제103청해호&낚시어선_뉴피닉스호_충돌사건,충돌_어선_제703유경호_어선_세양호_충돌사건,0.7416
"충돌_어선_제108연창호,_모터보트_야호_충돌사건",충돌_어선_제305만석호&어선_제3한진호_충돌사건,0.7654
"충돌_어선_제108연창호,_모터보트_야호_충돌사건",충돌_어선_제27화승호&어선_화경호_충돌사건,0.7497
"충돌_어선_제111금성호,_어선_선우호_충돌사건",충돌_어선_제27화승호&어선_화경호_충돌사건,0.8006
인명사상_어선_제307영용호_선원사망사건,"충돌_어선_제111금성호,_어선_선우호_충돌사건",0.7765
"충돌_어선_제111금성호,_어선_선우호_충돌사건",충돌_어선_제21남경호-어선_제3003덕일호_충돌사건,0.7748
충돌_어선_삼양호.낚시어선_대진호_충돌사건,충돌_어선_제133삼화호.어선_제303진영호_충돌사건,0.7121
"충돌_석유제품운반선_13대양,_어선_제207윤경호_충돌사건",충돌_어선_제133삼화호.어선_제303진영호_충돌사건,0.7003
충돌_어선_제133삼화호.어선_제303진영호_충돌사건,"충돌_어선_제307풍성호,_컨테이너운반선_에스아이티씨_얀타이_충돌사건",0.7005
충돌_어선_제153혜승호_일반화물선_헹유_충돌사건,충돌_어선_제27화승호&어선_화경호_충돌사건,0.7645
충돌_어선_제153혜승호_일반화물선_헹유_충돌사건,"충돌_어선_제902금성호,_일반화물선_순신_충돌사건",0.7623
"충돌_어선_제1구진호,_유류_및_액체화학품_산적운반선_에코_조슈아_파크_추_77c7cce8","충돌_예인선_29조양호의_피예인부선_해광5005호,_어선_제801금승호_충돌사건",0.7212
"충돌_어선_제1구진호,_유류_및_액체화학품_산적운반선_에코_조슈아_파크_추_77c7cce8",충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.7255
"충돌_어선_제1구진호,_유류_및_액체화학품_산적운반선_에코_조슈아_파크_추_77c7cce8",충돌_어선_킹스타호_수상오토바이_2017제이에프51_충돌사건,0.7144
"충돌_어선_제1구진호,_유류_및_액체화학품_산적운반선_에코_조슈아_파크_추_77c7cce8",충돌_어선_제69해동호&산적화물선_오션레전드_충돌사건,0.6819
충돌_어선_제1구진호_액화석유가스운반선_위닝로드_충돌사건,충돌_컨테이너선_스카이챌린지_어선_제101성창호_충돌사건,0.7866
충돌_어선_제1구진호_액화석유가스운반선_위닝로드_충돌사건,충돌_유선_충무공거북선_낚시어선_올레호_충돌사건,0.7591
"충돌_어선_제1신흥호,_어선_정웅호_충돌사건",충돌_어선_제27화승호&어선_화경호_충돌사건,0.7486
"충돌_어선_제1신흥호,_어선_정웅호_충돌사건","충돌_어선_제3대광호,_어선_영창호_충돌사건",0.7445
"충돌_낚시어선_스피드호,_어선_풍정호_충돌사건","충돌_어선_제1신흥호,_어선_정웅호_충돌사건",0.7492
"충돌_어선_2007연흥호,_냉동운반선_씽_유에_충돌사건","충돌_어선_제1신흥호,_어선_정웅호_충돌사건",0.7376
충돌_어선_제1원석호_어선_제7은수호_충돌사건,"충돌_어선_제708우리호,_어선_제909민성호_충돌사건",0.7513
"충돌_낚시어선_라온호,_낚시어선_대양1호_충돌사건",충돌_어선_제1원석호_어선_제7은수호_충돌사건,0.7455
충돌_어선_제2013현진호_어선_용성호_충돌사건,충돌_예인선_울산109호의_피예인부선_울산6003호·어선_1신창호_충돌사건,0.7517
충돌_어선_제2013현진호_어선_용성호_충돌사건,충돌_어선_제7이성호-어선_골든_크라운_충돌사건,0.7601
